Name,Game Title,Product Number,Version,Hardware Identifier,Marker ID,Release Date,Device Information,Compatible Peripherals,Compatible Area Symbols
Idol Janshi Suchie-Pai Mecha Genteiban - Hatsubai 5 Shuunen Toku Package (Japan) (Disc 3),IDOL JANSHI SUCHIE PAI MECHA GENTEI BAN,T-5716G,V1.001,SEGA SEGASATURN,SEGA TP T-57,19981019,CD-3/3,J,J
Idol Janshi Suchie-Pai Remix (Japan),SU_TI_PAI_REMIX,T-5704G,V1.000,SEGA SEGASATURN,SEGA TP T-57,19950929,CD-1/1,J,J
Idol Janshi Suchie-Pai Secret Album (Japan),IDOL JANSHI SUCHIE PAI SECRET ALBUM,T-5717G,V1.000,SEGA SEGASATURN,SEGA TP T-57,19990205,CD-1/1,J,J
Idol Janshi Suchie-Pai Special (Japan),SU_TI_PAI_SP,T-5701G,V1.001,SEGA SEGASATURN,SEGA TP T-57,19950310,CD-1/1,J,J
Idol Mahjong - Final Romance R (Japan) (Kisekae Disc Kanzenban),FINAL ROMANCE R,T-16705G,V1.000,SEGA SEGASATURN,SEGA TP T-167,19960417,CD-1/1,J,J
Idol Mahjong - Final Romance R (Japan) (Kisekae Disc),FINAL ROMANCE R,T-16705G,V1.000,SEGA SEGASATURN,SEGA TP T-167,19960417,CD-1/1,J,J
"Independence Day - The Game (Europe) (En,Fr,De,Es,It,Sv)",INDEPENDENCE DAY,T-16104H,V1.000,SEGA SEGASATURN,SEGA TP T-161,19970522,CD-1/1,J,E
Independence Day (USA),INDEPENDENCE DAY,T-16104H,V1.000,SEGA SEGASATURN,SEGA TP T-161,19970217,CD-1/1,J,UT
Irem Arcade Classics (Japan),IREM AC,T-22403G,V1.006,SEGA SEGASATURN,SEGA TP T-224,19960319,CD-1/1,J,J
Iron Storm (USA),IRON STORM,T-12701H,V1.000,SEGA SEGASATURN,SEGA TP T-127,19960329,CD-1/1,JM,U
Ishin no Arashi (Japan),ISHIN NO ARASHI,T-7645G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19970818,CD-1/1,J,J
Isto E Zico - Zico no Kangaeru Soccer (Japan),ESTO E ZICO,T-18802G,V1.000,SEGA SEGASATURN,SEGA TP T-188,19960229,CD-1/1,J,J
J. B. Harold - Blue Chicago Blues (Japan) (Disc 1),BLUE_CHICAGO_B,T-5302G,V0.600,SEGA SEGASATURN,SEGA TP T-53,19950922,CD-1/2,J,J
J. B. Harold - Blue Chicago Blues (Japan) (Disc 2),BLUE_CHICAGO_B,T-5302G,V0.600,SEGA SEGASATURN,SEGA TP T-53,19950922,CD-2/2,J,J
J.League Jikkyou Honoo no Striker (Japan) (1M),F-STRIKER-98,T-9528G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19980112,CD-1/1,JT,J
J.League Jikkyou Honoo no Striker (Japan) (2M),F-STRIKER-98,T-9528G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19980112,CD-1/1,JT,J
J.League Pro Soccer Club o Tsukurou! (Japan) (Rev A),J LEAGUE PRO SOCCOER CLUB WO TSUKUROU!,GS-9034,V1.110,SEGA SEGASATURN,SEGA ENTERPRISES,19960229,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! (Japan) (Rev B),J LEAGUE PRO SOCCOER CLUB WO TSUKUROU!,GS-9034,V1.120,SEGA SEGASATURN,SEGA ENTERPRISES,19960326,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! (Japan),J LEAGUE PRO SOCCOER CLUB WO TSUKUROU!,GS-9034,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19960207,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (1M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19971024,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (2M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19971024,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (3M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19971024,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (4M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19971024,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (Rev B),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.014,SEGA SEGASATURN,SEGA ENTERPRISES,19980303,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (Rev C) (32M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.015,SEGA SEGASATURN,SEGA ENTERPRISES,19980311,CD-1/1,J,J
J.League Pro Soccer Club o Tsukurou! 2 (Japan) (Rev D) (41M),J-LEAGUE PRO SOCCER CLUB WO TSUKUROU 2,GS-9168,V1.016,SEGA SEGASATURN,SEGA ENTERPRISES,19980506,CD-1/1,J,J
J.League Victory Goal '97 (Japan),VICTORY GOAL97,GS-9140,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19970217,CD-1/1,JT,J
Jantei Battle Cos-Player - Original Genga-shuu (Japan),JANTEI BATTLE COSPLAYER,6106553,V1.000,SEGA SEGASATURN,SEGA TP T-346,19970307,CD-1/1,J,J
Jantei Battle Cos-Player (Japan) (Demo),JANTEI BATTLE COSPLAYER,6106541,V1.004,SEGA SEGASATURN,SEGA TP T-346,19970306,CD-1/1,J,J
Jantei Battle Cos-Player (Japan) (Disc 1),JANTEI BATTLE COSPLAYER,T-34601G,V1.004,SEGA SEGASATURN,SEGA TP T-346,19970304,CD-1/2,J,J
Jantei Battle Cos-Player (Japan) (Disc 2) (Making Disc),JANTEI BATTLE COSPLAYER,T-34601G,V1.000,SEGA SEGASATURN,SEGA TP T-346,19970303,CD-2/2,J,J
"Jewels of the Oracle (Europe) (En,Ja,Fr,De)",JEWELS OF THE ORACLE,T-1503H-50,V1.000,SEGA SEGASATURN,SEGA TP T-15,19960820,CD-1/1,JM,E
"Jewels of the Oracle (USA) (En,Ja,Fr,De) (Proto) (1996-10-11)",JEWELS OF THE ORACLE,T-1503H,V1.001,SEGA SEGASATURN,SEGA TP T-15,19961011,CD-1/1,JM,U
"Jewels of the Oracle (USA) (En,Ja,Fr,De) (Proto) (1996-10-29)",JEWELS OF THE ORACLE,T-1503H,V1.000,SEGA SEGASATURN,SEGA TP T-15,19961011,CD-1/1,JM,U
Jikkyou Oshaberi Parodius - Forever with Me (Japan),VS041           JIKKYO PARODIUS,T-9513G,V1.040,SEGA SEGASATURN,SEGA TP T-95,19961029,CD-1/1,J,JT
Jikkyou Powerful Pro Yakyuu '95 - Kaimakuban (Japan) (1M),JIKKYO PAWAFURU PUROYAKYU 95 KAIMAKUBAN,T-9502G,V3.000,SEGA SEGASATURN,SEGA TP T-95,19950626,CD-1/1,J,JT
Jikkyou Powerful Pro Yakyuu '95 - Kaimakuban (Japan) (2M),JIKKYO PAWAFURU PUROYAKYU 95 KAIMAKUBAN,T-9502G,V3.000,SEGA SEGASATURN,SEGA TP T-95,19950626,CD-1/1,J,JT
Jikkyou Powerful Pro Yakyuu S (Japan),JIKKYOU PAWAFURUPUROYAKYU S,T-9523G,V1.200,SEGA SEGASATURN,SEGA TP T-95,19971027,CD-1/1,J,JT
Jikuu Tantei DD (Dracula Detective) - Maboroshi no Lorelei (Japan) (Disc A),J:JIKUUTANTEI DD,T-2103G,V1.002,SEGA SEGASATURN,SEGA TP T-21,19960607,CD-1/2,J,J
Jikuu Tantei DD (Dracula Detective) - Maboroshi no Lorelei (Japan) (Disc B),J:JIKUUTANTEI DD,T-2103G,V1.002,SEGA SEGASATURN,SEGA TP T-21,19960607,CD-2/2,J,J
Jissen! Pachi-Slot Hisshou-hou! 3 (Japan),ZISSEN PACHISLO HISSHO-HO 3,T-2401G,V1.000,SEGA SEGASATURN,SEGA TP T-24,19960229,CD-1/1,J,J
Jissen! Pachi-Slot Hisshou-hou! Iron Hook - The Great Marine Adventures (Japan),IRON HOOK,T-2404G,V1.000,SEGA SEGASATURN,SEGA TP T-24,19960220,CD-1/1,J,J
Jonah Lomu Rugby (Europe),JONAH LOMU RUGBY,T-12003H50,V1.100,SEGA SEGASATURN,SEGA TP T-120,19970626,CD-1/1,JT,E
Jonah Lomu Rugby (France),JONAH LOMU RUGBY,T-12003H09,V1.100,SEGA SEGASATURN,SEGA TP T-120,19970626,CD-1/1,JT,E
Junclassic C.C. & Rope Club (Japan) (2M),JUNCLASSIC,T-11403G,V1.000,SEGA SEGASATURN,SEGA TP T-114,19970930,CD-1/1,JT,J
Jungle Park - Saturn Shima (Japan) (Rev A),JUNGLE PARK,T-18008G,V1.002,SEGA SEGASATURN,SEGA TP T-180,19971114,CD-1/1,JE,J
Kaitou Saint Tail (Japan),SAINT_TAIL                                                                                      For JAPAN,T-28201G,V1.010,SEGA SEGASATURN,SEGA TP T-282,19970402,CD-1/1,J,J
Kakinoki Shougi (Japan),KAKINOKI-SHOGI,T-2104G,V1.000,SEGA SEGASATURN,SEGA TP T-21,19950227,CD-1/1,J,J
Kakyuusei (Japan) (Disc 1),KAKYUSEI,T-28002G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19970228,CD-1/3,J,J
Kakyuusei (Japan) (Disc 2) (2M),KAKYUSEI,T-28002G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19970228,CD-2/3,J,J
Kakyuusei (Japan) (Disc 3) (2M),KAKYUSEI,T-28002G,V1.002,SEGA SEGASATURN,SEGA TP T-280,19970228,CD-3/3,J,J
Kamen Rider - Sakusen File 1 (Japan),KAMENRIDER_SAKUSEN_FILE1,T-14101G,V1.004,SEGA SEGASATURN,SEGA TP T-141,19970929,CD-1/1,J,J
Kanazawa Shougi (Japan) (1M),KANAZAWA-SHOGI,T-16505G,V1.000,SEGA SEGASATURN,SEGA TP T-165,19950901,CD-1/1,J,J
Kanazawa Shougi (Japan) (2M),KANAZAWA-SHOGI,T-16505G,V1.000,SEGA SEGASATURN,SEGA TP T-165,19950901,CD-1/1,J,J
Kanzen Chuukei Pro Yakyuu Greatest Nine (Japan) (Demo),GREATEST NINE TENTOU DEMO,SG-9024,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950417,CD-1/1,J,JT
Kanzen Chuukei Pro Yakyuu Greatest Nine (Japan) (Rev A),GREATEST NINE,GS-9017,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,J
Kanzen Chuukei Pro Yakyuu Greatest Nine (Japan) (Rev B),GREATEST NINE,GS-9017,V1.010,SEGA SEGASATURN,SEGA ENTERPRISES,19950509,CD-1/1,J,J
Keiou Yuugekitai - Okiraku Tamatebako (Japan),KEIO2 SOFTBANK,610-6321-0,1V1.00,SEGA SEGASATURN,SEGA TP T-186,19960817,CD-1/1,J,JT
Kekkon - Marriage - Zen'ya (Japan),KEKKON_ZENYA,T-10502G,V1.200,SEGA SEGASATURN,SEGA TP T-105,19951001,CD-1/1,J,J
Kekkon - Marriage (Japan),MARRIAGE,T-10501G,V1.200,SEGA SEGASATURN,SEGA TP T-105,19951106,CD-1/1,J,J
Kidou Senkan Nadesico - The Blank of 3 Years (Japan) (Disc 1),KIDOUSENKAN NADESICO THE BLANK OF 3 YEARS,GS-9195,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980821,CD-1/2,J,JT
Kidou Senkan Nadesico - The Blank of 3 Years (Japan) (Disc 2),KIDOUSENKAN NADESICO THE BLANK OF 3 YEARS,GS-9195,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980821,CD-2/2,J,JT
Kidou Senkan Nadesico - Yappari Saigo wa Ai ga Katsu (Japan),NADESICO,GS-9142,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19970408,CD-1/1,J,JT
Kidou Senshi Gundam - Gihren no Yabou - Kouryaku Shireisho (Japan),GIREN NO YABOU KOURYAKU SIREISYO,T-13333G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19980906,CD-1/1,J,J
Kidou Senshi Gundam - Gihren no Yabou (Japan),G_GIREN,T-13327G,V1.003,SEGA SEGASATURN,SEGA TP T-133,19980304,CD-1/1,J,J
Kidou Senshi Z Gundam - Kouhen Uchuu o Kakeru (Japan),Z-GUNDAM KOUHEN SORA WO KAKERU,T-13320G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19970818,CD-1/1,J,J
Kidou Senshi Z Gundam - Zenpen Zeta no Kodou (Japan),Z-GUNDAM ZENPEN Z NO KODOU,T-13315G,V1.002,SEGA SEGASATURN,SEGA TP T-133,19970313,CD-1/1,J,J
Kindaichi Shounen no Jikenbo - Hoshimitou Kanashimi no Fukushuuki (Japan),KINDAICHI SYONEN NO JIKENBO.,T-14315G,V1.002,SEGA SEGASATURN,SEGA TP T-143,19971113,CD-1/1,J,J
"King of Boxing, The (Japan)",THE KING OF BOXING,T-6001G,V1.010,SEGA SEGASATURN,SEGA TP T-60,19950901,CD-1/1,J,JT
Kiss yori... (Japan) (Rev A),KISS YORI,T-19724G,V2.001,SEGA SEGASATURN,SEGA TP T-197,19990303,CD-1/1,EJM,J
Kiss yori... (Japan),KISS YORI,T-19723G,V1.005,SEGA SEGASATURN,SEGA TP T-197,19990205,CD-1/1,EJM,J
"Kisuishou Densetsu Astal (Japan) (1M, 4M)",KISUISYOUDENSETUASUTARU,GS-9019,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950328,CD-1/1,J,JT
Kisuishou Densetsu Astal (Japan) (3A),KISUISYOUDENSETUASUTARU,GS-9019,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950328,CD-1/1,J,JT
Kochira Katsushikaku Kameari Kouenmae - Hashutsujo - Nakagawa Land Dai-Race! no Maki (Japan) (Satakore),KOCHIKAME,T-13332G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19980615,CD-1/1,JMG,J
Kochira Katsushikaku Kameari Kouenmae - Hashutsujo - Nakagawa Land Dai-Race! no Maki (Japan),KOCHIKAME,T-13319G,V1.002,SEGA SEGASATURN,SEGA TP T-133,19970724,CD-1/1,JMG,J
Koi no Summer Fantasy - in Miyazaki Seagaia (Japan),KOINO SUMMER FANTASY IN MIYAZAKI SEA GAIA,T-23407G,V1.002,SEGA SEGASATURN,SEGA TP T-234,19970705,CD-1/1,J,J
Konami Antiques - MSX Collection Ultra Pack (Japan) (2M),KONAMI ANTIQUES MSX COLLECTION ULTRA PACK,T-9530G,V1.000,SEGA SEGASATURN,SEGA TP T-95,19980511,CD-1/1,J,JT
Kouryuu Sangoku Engi (Japan),KOURYUU SANGOKU ENGI,T-26104G,V1.007,SEGA SEGASATURN,SEGA TP T-261,19961024,CD-1/1,JM,J
Kunoichi Torimonochou (Japan),KUNOICHI,T-6803G,V1.002,SEGA SEGASATURN,SEGA TP T-68,19971218,CD-1/1,J,JT
Kuro no Danshou - The Literary Fragment (Japan) (2M),KURO NO DANSYOU,T-21203G,V1.000,SEGA SEGASATURN,SEGA TP T-212,19970604,CD-1/1,JME,J
Kuro no Danshou - The Literary Fragment (Japan) (3M),KURO NO DANSYOU,T-21203G,V1.000,SEGA SEGASATURN,SEGA TP T-212,19970604,CD-1/1,JME,J
Kuusou Kagaku Sekai Gulliver Boy (Japan) (Disc 1),Gulliver Boy,T-14303G,V1.000,SEGA SEGASATURN,SEGA TP T-143,19960210,CD-1/2,J,JT
Kuusou Kagaku Sekai Gulliver Boy (Japan) (Disc 2),Gulliver Boy,T-14303G,V1.000,SEGA SEGASATURN,SEGA TP T-143,19960210,CD-2/2,J,JT
Langrisser - Dramatic Edition (Japan) (1M),LANGRISSER Dramatic Edition,T-2507G,V1.003,SEGA SEGASATURN,SEGA TP T-25,19980122,CD-1/1,J,J
Langrisser - Dramatic Edition (Japan) (2M),LANGRISSER Dramatic Edition,T-2507G,V1.003,SEGA SEGASATURN,SEGA TP T-25,19980122,CD-1/1,J,J
"Langrisser IV (Japan) (1M, 3M)",LANGRISSER_4,T-2505G,V1.005,SEGA SEGASATURN,SEGA TP T-25,19970624,CD-1/1,J,J
Langrisser V - The End of Legend (Japan) (1M),LANGRISSER_5,T-2509G,V1.004,SEGA SEGASATURN,SEGA TP T-25,19980415,CD-1/1,J,J
Langrisser V - The End of Legend (Japan) (3M),LANGRISSER_5,T-2509G,V1.004,SEGA SEGASATURN,SEGA TP T-25,19980415,CD-1/1,J,J
Layer Section II (Japan) (Demo),LAYER SECTION 2,610-6727,V0.110,SEGA SEGASATURN,SEGA TP T-264,19970806,CD-1/1,J,J
Legend of K-1 - Grand Prix '96 (Japan),LEGEND OF K-1   GRAND PRIX '96,T-7503G,V1.003,SEGA SEGASATURN,SEGA TP T-75,19970321,CD-1/1,J,J
Legend of K-1 - The Best Collection (Japan),LEGEND OF K-1   THE BEST        COLLECTION,T-7501G,V1.003,SEGA SEGASATURN,SEGA TP T-75,19961211,CD-1/1,J,J
"Legend of Oasis, The (USA)",THE LEGEND OF     OASIS,MK-81302,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19960605,CD-1/1,J,JTU
LifeScape - Seimei 40 Okunen Haruka na Tabi (Japan) (Disc 1) (Aquasphere) (4M),LIFESCAPE,T-26405G,V1.004,SEGA SEGASATURN,SEGA TP T-264,19960412,CD-1/2,J,J
LifeScape - Seimei 40 Okunen Haruka na Tabi (Japan) (Disc 2) (Landsphere) (3M),LIFESCAPE,T-26405G,V1.005,SEGA SEGASATURN,SEGA TP T-264,19960422,CD-2/2,J,J
LifeScape 2 - Body Bionics - Kyoui no Shouuchuu Jintai (Japan),BODY BIONICS,T-26411G,V1.001,SEGA SEGASATURN,SEGA TP T-264,19970602,CD-1/1,J,J
Linda^3 Kanzenban (Japan),LINDA3 KANZENBAN,T-2112G,V1.002,SEGA SEGASATURN,SEGA TP T-21,19980506,CD-1/1,J,J
Linkle Liver Story (Japan),LINKLE LIVER STORY,GS-9055,V1.05,SEGA SEGASATURN,SEGA ENTERPRISES,19960220,CD-1/1,J,JT
"Lost Vikings 2 - Norse by Norsewest (Europe) (En,Fr,De)",LOST VIKINGS 2,T-12521H50,V1.1,SEGA SEGASATURN,SEGA TP T-125,19970402,CD-1/1,J,E
Lovely Pop 2 in 1 - Jan Jan Koi Shimasho (Japan),JANJANKOISIMASHO,T-5801G,V1.002,SEGA SEGASATURN,SEGA TP T-58,19980615,CD-1/1,J,J
LuLu - Un Conte Interactif de Romain Victor-Pujebet (Japan),LULU,GS-9118,V1.013,SEGA SEGASATURN,SEGA ENTERPRISES,19961004,CD-1/1,JM,J
Lunacy (USA) (Disc 1),LUNACY,T-14403H,V1.002,SEGA SEGASATURN,SEGA TP T-144,19970210,CD-1/2,J,U
Lunacy (USA) (Disc 2),LUNACY,T-14403H,V1.002,SEGA SEGASATURN,SEGA TP T-144,19970210,CD-2/2,J,U
Lunar - Silver Star Story (Japan) (Demo),LUNAR - SILVER STAR STORY - [DEMO],ST-27901G,V1.000,SEGA SEGASATURN,SEGA TP T-279,19961004,CD-1/1,J,J
Lunar - Silver Star Story (Japan) (Rev A),LUNAR SILVER STAR STORY,T-27901G,V2.00,SEGA SEGASATURN,SEGA TP T-279,19961106,CD-1/1,J,J
Lunar - Silver Star Story (Japan),LUNAR SILVER STAR STORY,T-27901G,V1.05,SEGA SEGASATURN,SEGA TP T-279,19960930,CD-1/1,J,J
Lunar - Silver Star Story Complete (Japan),LUNAR SILVER STAR STORY MPEG,T-27904G,V1.00,SEGA SEGASATURN,SEGA TP T-279,19970527,CD-1/1,JP,J
Lunar 2 - Eternal Blue (Japan) (Disc 1),LUNAR2 ETERNAL BLUE,T-27906G,V1.002,SEGA SEGASATURN,SEGA TP T-279,19980622,CD-1/2,J,J
Lunar 2 - Eternal Blue (Japan) (Disc 2),LUNAR2 ETERNAL BLUE,T-27906G,V1.002,SEGA SEGASATURN,SEGA TP T-279,19980622,CD-2/2,J,J
Lupin Sansei - Pyramid no Kenja (Japan),LUPIN3RD THE SOP,T-2004G,V1.000,SEGA SEGASATURN,SEGA TP T-20,19980617,CD-1/1,J,J
Lupin the 3rd Chronicles (Japan) (Disc 1),LUPIN THE 3RD CHRONICLES,T-18804G,V1.400,SEGA SEGASATURN,SEGA TP T-188,19970627,CD-1/2,J,J
Lupin the 3rd Chronicles (Japan) (Disc 2),LUPIN THE 3RD CHRONICLES,T-18804G,V1.400,SEGA SEGASATURN,SEGA TP T-188,19970627,CD-2/2,J,J
m [emu] - Kimi o Tsutaete (Japan) (2M),M,T-31202G,V1.002,SEGA SEGASATURN,SEGA TP T-312,19961101,CD-1/1,J,J
"Machi (Japan) (Demo) (1M, 2MB2)",MACHI,6106777,V1.001,SEGA SEGASATURN,SEGA TP T-340,19971006,CD-1/1,J,J
Machi (Japan) (Demo) (2MM1),MACHI,6106777,V1.001,SEGA SEGASATURN,SEGA TP T-340,19971006,CD-1/1,J,J
Machi (Japan) (Demo) (4M),MACHI,6106777,V1.001,SEGA SEGASATURN,SEGA TP T-340,19971006,CD-1/1,J,J
Madden NFL 97 (Europe),MADDEN NFL '97,T-5010H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19961001,CD-1/1,JT,E
Madden NFL 97 (USA),MADDEN NFL '97,T-5010H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19960920,CD-1/1,JT,U
Madden NFL 98 (Europe),MADDEN NFL '98,T-5024H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970804,CD-1/1,JT,E
Madden NFL 98 (USA),MADDEN NFL '98,T-5024H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19970804,CD-1/1,JT,U
Madou Monogatari (Japan),MADOUMONOGATARI,T-6607G,V1.003,SEGA SEGASATURN,SEGA TP T-66,19980604,CD-1/1,J,J
"Magic Carpet (Europe) (En,Fr,De,Es,Sv)",MAGIC CARPET,T-5006H,V1.000,SEGA SEGASATURN,SEGA TP T-500,19960214,CD-1/1,J,E
Magic Carpet (Japan),MAGIC CARPET SS,T-10611G,V1.000,SEGA SEGASATURN,SEGA TP T-106,19961206,CD-1/1,JE,J
Magic Carpet (USA),MAGIC CARPET,T-5006H,V1.000,SEGA SEGASATURN,SEGA TP T-500,19950301,CD-1/1,J,U
Magic Knight Rayearth (Japan) (4M),MAGIC KNIGHT RAYEARTH,GS-9018,V1.007,SEGA SEGASATURN,SEGA ENTERPRISES,19950802,CD-1/1,J,JT
Magic Knight Rayearth (Japan) (Genteiban) (1M),MAGIC KNIGHT RAYEARTH,GS-9018,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950802,CD-1/1,J,JT
"Magic Knight Rayearth (Japan) (Genteiban) (2M, 3M)",MAGIC KNIGHT RAYEARTH,GS-9018,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950802,CD-1/1,J,JT
Magic Knight Rayearth (USA),MAGIC KNIGHT RAYEARTH,T-12706H,V1.000,SEGA SEGASATURN,SEGA TP T-127,19981103,CD-1/1,J,U
Magical Hoppers (Japan),MAGICAL HOPPERS,T-13316G,V1.056,SEGA SEGASATURN,SEGA TP T-133,19970225,CD-1/1,J,JT
Magical Night Dreams - Cotton 2 (Japan),COTTON2,T-9904G,V1.001,SEGA SEGASATURN,SEGA TP T-99,19971018,CD-1/1,JW,J
Magical Night Dreams - Cotton Boomerang (Japan),COTTON-BOOMERANG,T-9906G,V1.001,SEGA SEGASATURN,SEGA TP T-99,19980825,CD-1/1,J,J
Mahjong Gakuensai (Japan) (Disc 1) (Shokai Genteiban),MAJAN GAKUENSAI PREMIUM VERSION,T-25305G1,V1.000,SEGA SEGASATURN,SEGA TP T-253,19970827,CD-1/2,J,J
Mahjong Gakuensai (Japan),MAJAN GAKUENSAI,T-25304G,V1.000,SEGA SEGASATURN,SEGA TP T-253,19970827,CD-1/1,J,J
Mahjong Gakuensai DX - Zenjitsu ni Matsuwaru Funsenki (Japan),MAJAN GAKUENSAI DX,T-25306G,V1.002,SEGA SEGASATURN,SEGA TP T-253,19980722,CD-1/1,J,J
Mahjong Ganryuujima (Japan) (4M),MAHJONG GANRYUUJIMA,T-2101G,V1.010,SEGA SEGASATURN,SEGA TP T-21,19950127,CD-1/1,J,J
Mahjong Tenshi - Angel Lips (Japan),ANGEL LIPS,T-27001G,V1.020,SEGA SEGASATURN,SEGA TP T-27,19960222,CD-1/1,J,J
Mahjong Yon Shimai - Wakakusa Monogatari (Japan),MAJANG 4 SHIMAI,T-18704G,V1.002,SEGA SEGASATURN,SEGA TP T-187,19960821,CD-1/1,J,J
Mahjong-kyou Jidai Cebu Island '96 (Japan) (Disc 1),MAJYANKYOUJIDAI CEBU ISLAND '96,T-2204G,V1.000,SEGA SEGASATURN,SEGA TP T-22,19960516,CD-1/2,J,J
Mahjong-kyou Jidai Cebu Island '96 (Japan) (Disc 2) (Omake Disk),MAJYANKYOUJIDAI CEBU ISLAND '96,T-2204G,V1.000,SEGA SEGASATURN,SEGA TP T-22,19960516,CD-2/2,J,J
Mahou no Janshi - Poe Poe Poemy (Japan) (2M),POEMY,T-15004G,V1.000,SEGA SEGASATURN,SEGA TP T-150,19950728,CD-1/1,J,J
Mahou Shoujo Pretty Samy - Heart no Kimochi (Japan),PRETTY SAMY2,T-20112G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19971119,CD-1/1,J,J
Mahou Shoujo Pretty Samy - Osorubeshi Shintai Sokutei! Kakubakuhatsu 5-Byou-mae!! (Japan),PRETTY SAMY1,T-20110G,V1.000,SEGA SEGASATURN,SEGA TP T-201,19970614,CD-1/1,J,J
Mainichi Kawaru Quiz Bangumi - Quiz 365 (Japan),QUIZ 365,T-21201G,V1.001,SEGA SEGASATURN,SEGA TP T-212,19960208,CD-1/1,JT,J
"Manoir des Ames Perdues, Le (France)",E:LE MANOIR DES AMES PERDUES,MK-81012,V1.010,SEGA SEGASATURN,SEGA ENTERPRISES,19950928,CD-1/1,J,E
"Mansion de las Almas Ocultas, La (Spain)",E:LA MANSION DE LAS ALMAS OCULTAS,MK-81012,V1.011,SEGA SEGASATURN,SEGA ENTERPRISES,19950929,CD-1/1,J,E
"Mansion of Hidden Souls, The (Europe) (1S)",E:THE MANSION OF HIDDEN SOULS,MK-81012,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19950914,CD-1/1,J,E
"Mansion of Hidden Souls, The (Europe) (4S)",E:THE MANSION OF HIDDEN SOULS,MK-81012,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19950914,CD-1/1,J,E
"Mansion of Hidden Souls, The (USA)",U:THE MANSION OF HIDDEN SOULS   J:THE MANSION OF HIDDEN SOULS,MK-81012,V1.006,SEGA SEGASATURN,SEGA ENTERPRISES,19950901,CD-1/1,J,UTJ
Maria - Kimi-tachi ga Umareta Wake (Japan) (Demo),MARIA ---KIMITACHI GA UMARETA WAKE--- DEMO VERSION,6106800,V1.000,SEGA SEGASATURN,SEGA TP T-363,19971211,CD-1/1,J,J
Maria - Kimi-tachi ga Umareta Wake (Japan) (Disc 1),MARIA ---KIMITACHI GA UMARETA WAKE---,T-36302G,V1.000,SEGA SEGASATURN,SEGA TP T-363,19971211,CD-1/2,J,J
Maria - Kimi-tachi ga Umareta Wake (Japan) (Disc 2),MARIA ---KIMITACHI GA UMARETA WAKE---,T-36302G,V1.000,SEGA SEGASATURN,SEGA TP T-363,19971211,CD-2/2,J,J
